datetime,DXY,SP500
2021-08-04,92.2699966430664,4402.66015625
2021-08-05,92.23999786376953,4429.10009765625
2021-08-06,92.80000305175781,4436.52001953125
2021-08-09,92.94999694824219,4432.35009765625
2021-08-10,93.05999755859375,4436.75
2021-08-11,92.91000366210938,4442.41015625
2021-08-12,93.04000091552734,4460.830078125
2021-08-13,92.5199966430664,4468.0
2021-08-16,92.62999725341797,4479.7099609375
2021-08-17,93.12999725341797,4448.080078125
2021-08-18,93.13999938964844,4400.27001953125
2021-08-19,93.56999969482422,4405.7998046875
2021-08-20,93.5,4441.669921875
2021-08-23,92.95999908447266,4479.52978515625
2021-08-24,92.88999938964844,4486.22998046875
2021-08-25,92.83000183105469,4496.18994140625
2021-08-26,93.05999755859375,4470.0
2021-08-27,92.69000244140625,4509.3701171875
2021-08-30,92.6500015258789,4528.7900390625
2021-08-31,92.62999725341797,4522.68017578125
2021-09-01,92.44999694824219,4524.08984375
2021-09-02,92.2300033569336,4536.9501953125
2021-09-03,92.04000091552734,4535.43017578125
2021-09-07,92.5199966430664,4520.02978515625
2021-09-08,92.6500015258789,4514.06982421875
2021-09-09,92.4800033569336,4493.27978515625
2021-09-10,92.58000183105469,4458.580078125
2021-09-13,92.62000274658203,4468.72998046875
2021-09-14,92.6500015258789,4443.0498046875
2021-09-15,92.48999786376953,4480.7001953125
2021-09-16,92.86000061035156,4473.75
2021-09-17,93.19999694824219,4432.990234375
2021-09-20,93.23999786376953,4357.72998046875
2021-09-21,93.19999694824219,4354.18994140625
2021-09-22,93.45999908447266,4395.64013671875
2021-09-23,93.0999984741211,4448.97998046875
2021-09-24,93.33000183105469,4455.47998046875
2021-09-27,93.37999725341797,4443.10986328125
2021-09-28,93.7699966430664,4352.6298828125
2021-09-29,94.33999633789062,4359.4599609375
2021-09-30,94.25,4307.5400390625
2021-10-01,94.04000091552734,4357.0400390625
2021-10-04,93.80999755859375,4300.4599609375
2021-10-05,93.9800033569336,4345.72021484375
2021-10-06,94.2699966430664,4363.5498046875
2021-10-07,94.22000122070312,4399.759765625
2021-10-08,94.06999969482422,4391.33984375
2021-10-11,94.31999969482422,4361.18994140625
2021-10-12,94.5199966430664,4350.64990234375
2021-10-13,94.08000183105469,4363.7998046875
2021-10-14,93.95999908447266,4438.259765625
2021-10-15,93.94000244140625,4471.3701171875
2021-10-18,93.94999694824219,4486.4599609375
2021-10-19,93.79000091552734,4519.6298828125
2021-10-20,93.55999755859375,4536.18994140625
2021-10-21,93.7699966430664,4549.77978515625
2021-10-22,93.61000061035156,4544.89990234375
2021-10-25,93.80999755859375,4566.47998046875
2021-10-26,93.94999694824219,4574.7900390625
2021-10-27,93.86000061035156,4551.68017578125
2021-10-28,93.3499984741211,4596.419921875
2021-10-29,94.12000274658203,4605.3798828125
2021-11-01,93.87999725341797,4613.669921875
2021-11-02,94.08999633789062,4630.64990234375
2021-11-03,93.86000061035156,4660.56982421875
2021-11-04,94.3499984741211,4680.06005859375
2021-11-05,94.31999969482422,4697.52978515625
2021-11-08,94.05000305175781,4701.7001953125
2021-11-09,93.95999908447266,4685.25
2021-11-10,94.8499984741211,4646.7099609375
2021-11-11,95.18000030517578,4649.27001953125
2021-11-12,95.12999725341797,4682.85009765625
2021-11-15,95.41000366210938,4682.7998046875
2021-11-16,95.91999816894531,4700.89990234375
2021-11-17,95.83000183105469,4688.669921875
2021-11-18,95.54000091552734,4704.5400390625
2021-11-19,96.06999969482422,4697.9599609375
2021-11-22,96.5,4682.93994140625
2021-11-23,96.48999786376953,4690.7001953125
2021-11-24,96.83999633789062,4701.4599609375
2021-11-26,96.08999633789062,4594.6201171875
2021-11-29,96.33999633789062,4655.27001953125
2021-11-30,95.98999786376953,4567.0
2021-12-01,96.05000305175781,4513.0400390625
2021-12-02,96.12999725341797,4577.10009765625
2021-12-03,96.12000274658203,4538.43017578125
2021-12-06,96.29000091552734,4591.669921875
2021-12-07,96.37000274658203,4686.75
2021-12-08,95.88999938964844,4701.2099609375
2021-12-09,96.2699966430664,4667.4501953125
2021-12-10,96.05000305175781,4712.02001953125
2021-12-13,96.31999969482422,4668.97021484375
2021-12-14,96.56999969482422,4634.08984375
2021-12-15,96.51000213623047,4709.85009765625
2021-12-16,96.04000091552734,4668.669921875
2021-12-17,96.56999969482422,4620.64013671875
2021-12-20,96.55000305175781,4568.02001953125
2021-12-21,96.48999786376953,4649.22998046875
2021-12-22,96.08000183105469,4696.56005859375
2021-12-23,96.0199966430664,4725.7900390625
2021-12-27,96.08999633789062,4791.18994140625
2021-12-28,96.19999694824219,4786.35009765625
2021-12-29,95.93000030517578,4793.06005859375
2021-12-30,95.97000122070312,4778.72998046875
2021-12-31,95.66999816894531,4766.18017578125
2022-01-03,96.23999786376953,4796.56005859375
2022-01-04,96.29000091552734,4793.5400390625
2022-01-05,96.19000244140625,4700.580078125
2022-01-06,96.25,4696.0498046875
2022-01-07,95.73999786376953,4677.02978515625
2022-01-10,95.98999786376953,4670.2900390625
2022-01-11,95.62000274658203,4713.06982421875
