datetime,open,high,low,close,volume,res
1976-01-29 23:00:00,3.965,3.965,3.965,3.965,0,1d
1976-02-01 23:00:00,4.035,4.035,4.035,4.035,0,1d
1976-02-02 23:00:00,3.96,3.96,3.96,3.96,0,1d
1976-02-03 23:00:00,3.917,3.917,3.917,3.917,0,1d
1976-02-04 23:00:00,3.94,3.94,3.94,3.94,0,1d
1976-02-05 23:00:00,4.005,4.005,4.005,4.005,0,1d
1976-02-08 23:00:00,3.97,3.97,3.97,3.97,0,1d
1976-02-09 23:00:00,3.985,3.985,3.985,3.985,0,1d
1976-02-10 23:00:00,4.095,4.095,4.095,4.095,0,1d
1976-02-11 23:00:00,4.12,4.12,4.12,4.12,0,1d
1976-02-12 23:00:00,4.095,4.095,4.095,4.095,0,1d
